fiolC,miol,xre,rhor,xnC,xte,miolC,fiol,eiolC,xni,xti,eiol
0.00022323986552242548,0.1116017147017683,26700.0,0.495,2.55e+17,3.28e+19,0.0013197174146229174,0.066049699411014698,0.0011289067471280561,3.03e+19,1030.0,0.11414911058705396
0.00022920959781171121,0.11198338020674352,26400.0,0.5,2.5666666666666666e+17,3.27e+19,0.0013501134525045388,0.066424642322010369,0.0011551726636072433,3.02e+19,1020.0,0.11459734837146086
0.00023517933010099693,0.11236504571171874,26000.0,0.505,2.5666666666666666e+17,3.26e+19,0.0013805094903861601,0.06679958523300604,0.0011814385800864302,3.01e+19,1000.0,0.11504558615586778
0.00024345160705438503,0.11287836399403209,25700.0,0.51000000000000001,2.5666666666666666e+17,3.25e+19,0.0014222477209358895,0.067305867376936959,0.0012175436452500873,3.01e+19,992.0,0.11565294398324073
0.00025174737936148849,0.11339302567203255,25300.0,0.51500000000000001,2.5833333333333334e+17,3.24e+19,0.0014641016881454978,0.067813489717122324,0.0012537491098901163,3e+19,979.0,0.11626192548452149
0.00026286260575430131,0.11404778404686253,25000.0,0.52000000000000002,2.5833333333333334e+17,3.23e+19,0.0015195285350917292,0.068464223194248164,0.0013017507914424701,2.99e+19,966.0,0.11704200059794868
0.00027406594008729256,0.11470692044346843,24600.0,0.52500000000000002,2.5833333333333334e+17,3.23e+19,0.0015753795345297302,0.069119428894403381,0.0013501211047733342,2.98e+19,954.0,0.11782742238675546
0.00028967214739294869,0.11556278175780928,24200.0,0.53000000000000003,2.6e+17,3.22e+19,0.0016520323588190514,0.069979297942141638,0.0014166004775182156,2.98e+19,943.0,0.11885524536282525
0.00030551255006949123,0.11642910716351902,23800.0,0.53500000000000003,2.6e+17,3.21e+19,0.0017297916631536557,0.070850053338155583,0.0014840430981042682,2.97e+19,931.0,0.11989596201906863
0.00032404500569332327,0.11735488556603361,23400.0,0.54000000000000004,2.6166666666666666e+17,3.2e+19,0.0018192258295551323,0.071793885382906181,0.0015617232225733468,2.96e+19,920.0,0.12101583194326941
0.00034278229143270991,0.1182851875661312,23000.0,0.54500000000000004,2.6166666666666666e+17,3.2e+19,0.001909548300679088,0.072743277607451959,0.0016401822875552643,2.96e+19,909.0,0.12214172439872782
0.00036694346047534926,0.11937450149017985,22700.0,0.55000000000000004,2.6333333333333334e+17,3.19e+19,0.00202381632620617,0.073872145043569079,0.0017396112209576756,2.95e+19,899.0,0.12347131789613745
0.00039164701784831388,0.12047971660662363,22300.0,0.55500000000000005,2.6333333333333334e+17,3.18e+19,0.0021404789071735649,0.075018960000843349,0.0018411371412021364,2.94e+19,889.0,0.12482128149774221
0.00042208582786736813,0.12170053866359347,21900.0,0.56000000000000005,2.6333333333333334e+17,3.17e+19,0.0022811770611873344,0.07630850615534053,0.0019638134660379864,2.94e+19,879.0,0.12632620463889627
0.00045324154446718348,0.12293581158812908,21500.0,0.56500000000000006,2.65e+17,3.17e+19,0.0024248796618319005,0.077615893709490569,0.0020891335914477601,2.93e+19,869.0,0.12785049772249399
0.000491629273152514,0.12428905976331088,21100.0,0.57000000000000006,2.65e+17,3.16e+19,0.0025978347053177996,0.079076499862727953,0.0022402850118922574,2.93e+19,860.0,0.12953746983363684
0.00053111021296705036,0.12566014140661361,20700.0,0.57500000000000007,2.6666666666666666e+17,3.15e+19,0.0027752116296983196,0.08056026696699016,0.0023953411629815389,2.92e+19,851.0,0.13124903296057139
0.00057974382744437297,0.12715042282053035,20300.0,0.57999999999999996,2.6666666666666666e+17,3.15e+19,0.002988206905924707,0.082207921891406327,0.0025819744024275604,2.91e+19,842.0,0.13313058019943153
0.00063001184811148012,0.12866198990777106,19900.0,0.58499999999999996,2.6833333333333334e+17,3.14e+19,0.003207562602123576,0.083884842497992898,0.0027742464076515759,2.91e+19,833.0,0.13504248174399269
0.00069188972989245019,0.13029259645257915,19500.0,0.58999999999999997,2.6833333333333334e+17,3.14e+19,0.0034702375820351329,0.085736300784219566,0.0030050944008931648,2.9e+19,825.0,0.13713107018186629
0.00075617453409946515,0.13194788190932197,19200.0,0.59499999999999997,2.7e+17,3.13e+19,0.0037418933890578576,0.087623943711347227,0.0032439398550652269,2.9e+19,816.0,0.13925628882932906
0.00083294908254182964,0.13367398414223317,18800.0,0.59999999999999998,2.7166666666666666e+17,3.12e+19,0.0040570607177542028,0.089641359991033509,0.0035218252750431668,2.89e+19,808.0,0.1415025250984307
0.00091268994524009003,0.13541690535948436,18400.0,0.60499999999999998,2.7166666666666666e+17,3.12e+19,0.0043825620328480346,0.091689597441952458,0.0038089826869000041,2.89e+19,801.0,0.14377750305267156
0.0010128462341927669,0.1373182502378045,18100.0,0.60999999999999999,2.7333333333333334e+17,3.11e+19,0.0047787811410201263,0.09398380412178356,0.0041596440830731817,2.88e+19,793.0,0.14629813826009122
0.0011184989840600946,0.13926224764025857,17800.0,0.61499999999999999,2.7333333333333334e+17,3.11e+19,0.0051940396550209803,0.096344233286321773,0.004527402705793067,2.88e+19,785.0,0.14888491195875136
0.0012445177175903059,0.14126924470175128,17400.0,0.62,2.75e+17,3.1e+19,0.0056733054071344243,0.098850568080270373,0.0049533079686797168,2.87e+19,778.0,0.15160048628094155
0.0013766998409132326,0.14329530744953203,17100.0,0.625,2.7666666666666666e+17,3.1e+19,0.0061719417707819437,0.10140105852522474,0.0053968102410905201,2.87e+19,771.0,0.15435503973920006
0.0015370389854205632,0.1454204847603518,16800.0,0.63,2.7666666666666666e+17,3.09e+19,0.0067562956256452056,0.10415630818922701,0.0059185056739765769,2.86e+19,764.0,0.1572984831422036
0.0017068906370847875,0.14757914672084688,16500.0,0.63500000000000001,2.7833333333333334e+17,3.09e+19,0.0073696080924056783,0.10698073326506978,0.0064666177151313023,2.86e+19,757.0,0.16030574071572914
0.0019073746062135384,0.149784489185184,16200.0,0.64000000000000001,2.8e+17,3.08e+19,0.0080683104885073582,0.10995598284490182,0.0070935442251603524,2.85e+19,750.0,0.16344016076747059
0.0021193456943914878,0.15200733683846188,15900.0,0.64500000000000002,2.8e+17,3.08e+19,0.008799034108111994,0.11298779161372985,0.0077500261610172778,2.85e+19,744.0,0.16662226674854297
0.0023725241831405895,0.1543078061553918,15700.0,0.65000000000000002,2.8166666666666666e+17,3.07e+19,0.0096403432039742498,0.11622743834906508,0.0085091391375843768,2.85e+19,737.0,0.16998943308871373
0.0026427743092691685,0.1566404330186919,15500.0,0.65500000000000003,2.8333333333333334e+17,3.07e+19,0.01052746628285752,0.11955318938481044,0.0093107706881599781,2.84e+19,731.0,0.17343326729193956
0.0029629896976661975,0.15903760084690441,15200.0,0.66000000000000003,2.8333333333333334e+17,3.06e+19,0.011539406567434367,0.1230877935886925,0.010229484288624623,2.84e+19,725.0,0.17706050340925505
0.0033059833673914894,0.16146419176206231,15000.0,0.66500000000000004,2.85e+17,3.06e+19,0.012608248813430346,0.12671761026628395,0.011201573529479859,2.83e+19,718.0,0.18077134922269969
0.0036945272420814304,0.16386425393626058,14800.0,0.67000000000000004,2.8666666666666666e+17,3.05e+19,0.013774410727357187,0.13043221786008022,0.012267294944241929,2.83e+19,712.0,0.18453820996700931
0.0041058462192536966,0.16625105173997906,14600.0,0.67500000000000004,2.8833333333333331e+17,3.05e+19,0.014989232475249461,0.13418922091197888,0.013379832445957418,2.82e+19,706.0,0.18833307817675143
0.0045814628343280785,0.16867281215774246,14500.0,0.68000000000000005,2.8833333333333331e+17,3.05e+19,0.016341686422184112,0.13813815486533385,0.014624776100438126,2.82e+19,700.0,0.19229620627882096
0.0050922422201301791,0.17111369275506169,14300.0,0.68500000000000005,2.9e+17,3.04e+19,0.017769407977970064,0.14219205103042271,0.015942129369712312,2.82e+19,694.0,0.196351351509507
0.0056666344216756981,0.17353713609929747,14200.0,0.69000000000000006,2.9166666666666669e+17,3.04e+19,0.019315777128759603,0.14636605123004753,0.017376552415731022,2.81e+19,688.0,0.20050580513824029
0.0062789891100358377,0.17595017334088664,14100.0,0.69500000000000006,2.9333333333333331e+17,3.03e+19,0.020932952102373868,0.15061172641802453,0.018880839683355338,2.81e+19,682.0,0.20471952345613079
0.0069576145582960049,0.17832956544965672,14000.0,0.70000000000000007,2.9333333333333331e+17,3.03e+19,0.022660701211898546,0.1549575518946017,0.020496741993064296,2.8e+19,676.0,0.20901945271906158
0.0076793160004911751,0.18068708822209437,13900.0,0.70499999999999996,2.95e+17,3.02e+19,0.024460323509764955,0.15936847505876889,0.022185194080128232,2.8e+19,670.0,0.21337541909626842
0.008466306438292057,0.18299370726323499,13800.0,0.70999999999999996,2.9666666666666669e+17,3.02e+19,0.026354793323416965,0.16385375013250733,0.023972428667365351,2.8e+19,664.0,0.21780142970739791
0.0092994494419521446,0.1852643426322518,13700.0,0.71499999999999997,2.9833333333333331e+17,3.01e+19,0.028316310518917392,0.16839158431473572,0.025829492263345563,2.79e+19,658.0,0.22227695434595537
0.010191727112013918,0.18746576285204239,13600.0,0.71999999999999997,3e+17,3.01e+19,0.030348155212372642,0.17297112175166252,0.027763678468653782,2.79e+19,652.0,0.226802669671993
0.011129411758062707,0.18961403572510568,13600.0,0.72499999999999998,3e+17,3.01e+19,0.032434001377471773,0.17758268133058988,0.029757083820410302,2.78e+19,645.0,0.23136692427591721
0.012098311972913847,0.19164655944475306,13500.0,0.72999999999999998,3.0166666666666669e+17,3e+19,0.034525354538818186,0.18213065100157078,0.031766110901811931,2.78e+19,639.0,0.23589393722052052
0.013093225161766944,0.19358262553655389,13400.0,0.73499999999999999,3.0333333333333331e+17,3e+19,0.036621296863703988,0.18662562908259625,0.033788156091251159,2.78e+19,633.0,0.24038991544902305
0.014125786183896967,0.19543689062507635,13400.0,0.73999999999999999,3.05e+17,2.99e+19,0.038737256596514259,0.19113186809702401,0.035839804557162305,2.77e+19,627.0,0.2449408117275573
0.015192375055334981,0.19721722019140489,13300.0,0.745,3.0666666666666669e+17,2.99e+19,0.040871308986487026,0.1956482852627961,0.037918209830653846,2.77e+19,620.0,0.24954134547438941
0.016236478151665727,0.19884413991241262,13300.0,0.75,3.0666666666666669e+17,2.98e+19,0.04291278726195643,0.1999915920175685,0.039915220511582757,2.76e+19,614.0,0.25403916084994049
0.017258545188391351,0.20032071798500597,13200.0,0.755,3.0833333333333331e+17,2.98e+19,0.044863542905212529,0.2041652505695612,0.041832464491800288,2.76e+19,607.0,0.2584363122216361
0.018234571423509448,0.20164846553709848,13200.0,0.76000000000000001,3.1e+17,2.97e+19,0.046692569433242306,0.20816035260767568,0.043636878238381908,2.75e+19,601.0,0.26275043969848888
0.01916167930691955,0.20281808066115883,13200.0,0.76500000000000001,3.1166666666666669e+17,2.97e+19,0.048392258776344101,0.21196573834979457,0.045321409861725351,2.75e+19,594.0,0.26697635428707117
0.019983911535109741,0.20380182860174245,13100.0,0.77000000000000002,3.1333333333333331e+17,2.96e+19,0.049881272788530634,0.21546205288503131,0.046801391387701612,2.75e+19,587.0,0.27101567724205544
0.020685308769242204,0.20457142522223326,13100.0,0.77500000000000002,3.15e+17,2.96e+19,0.051127552180314798,0.21860226363842558,0.048045695627580882,2.74e+19,580.0,0.27484001418441589
0.021261362907451141,0.20516118964888114,13000.0,0.78000000000000003,3.15e+17,2.95e+19,0.052144607629525379,0.22143450427855302,0.049063503143563419,2.74e+19,573.0,0.27850149056260931
0.021680738175755665,0.20552616383322539,13000.0,0.78500000000000003,3.1666666666666669e+17,2.94e+19,0.052875133150519005,0.22388178227709687,0.04979818975467503,2.73e+19,566.0,0.28195939123559388
0.021929260087609707,0.20568437571612164,12900.0,0.79000000000000004,3.1833333333333331e+17,2.94e+19,0.053308498161074067,0.22590594658142771,0.050235999883573336,2.72e+19,558.0,0.28515558216836834
0.021945909587138091,0.20556198161848127,12800.0,0.79500000000000004,3.2e+17,2.93e+19,0.053338573907462501,0.22735588515789804,0.050270906215182133,2.72e+19,551.0,0.28799659559657198
0.021798063310523291,0.20524143024754496,12800.0,0.80000000000000004,3.2166666666666669e+17,2.93e+19,0.053083081240591051,0.22841022567057664,0.050020432986705297,2.71e+19,543.0,0.2906127750959604
0.021407585764097296,0.20462859689849713,12700.0,0.80500000000000005,3.2333333333333331e+17,2.92e+19,0.052406375164161287,0.2288810590391625,0.049349024907102149,2.71e+19,536.0,0.29289732455034639
0.020861174739123391,0.20381256838007569,12600.0,0.81000000000000005,3.2333333333333331e+17,2.91e+19,0.051447119236815865,0.22894469299888084,0.048397610115620493,2.7e+19,528.0,0.29494425326795026
0.020064449445954154,0.20267035814239662,12500.0,0.81500000000000006,3.25e+17,2.91e+19,0.05003429644352686,0.22835466474962765,0.046996710865597008,2.69e+19,520.0,0.29660973817124597
0.019125343535749562,0.20131317467734772,12500.0,0.82000000000000006,3.2666666666666669e+17,2.9e+19,0.048338334145435341,0.22730108486631503,0.04531986018107903,2.69e+19,512.0,0.2979613596654162
0.01793707154573311,0.19957978806440152,12400.0,0.82500000000000007,3.2833333333333331e+17,2.89e+19,0.046146877713939438,0.22543628962339846,0.043160094486195698,2.68e+19,504.0,0.2987637201936168
0.01666741608775512,0.19764587902720618,12300.0,0.83000000000000007,3.3e+17,2.88e+19,0.043753361195425673,0.22320966700415815,0.040810726685182347,2.67e+19,496.0,0.29933268344334557
0.01524217458808598,0.1953286182965934,12200.0,0.83499999999999996,3.3e+17,2.88e+19,0.040973553334083687,0.22029131557724016,0.038098884269508734,2.66e+19,488.0,0.29945544601364293
0.013787971684129667,0.19281901793506973,12000.0,0.83999999999999997,3.3166666666666669e+17,2.87e+19,0.038066471003771925,0.21708192155547917,0.035275687526643014,2.66e+19,480.0,0.29938321868932671
0.012273130839947148,0.18990670647132646,11700.0,0.84499999999999997,3.3333333333333331e+17,2.86e+19,0.034892907754054785,0.21326315710076585,0.032219342661218932,2.65e+19,472.0,0.29890273127316308
0.010778300155532772,0.18681773728307274,11400.0,0.84999999999999998,3.35e+17,2.85e+19,0.031679157936193768,0.20925352568311653,0.029138513233505765,2.64e+19,464.0,0.29829262781929622
0.0093294928385851267,0.18332245532844493,10900.0,0.85499999999999998,3.3666666666666669e+17,2.84e+19,0.028372979011601827,0.20480490025071435,0.026001369312527695,2.63e+19,456.0,0.29738440747871187
0.0079303402730187267,0.17966959430361443,10400.0,0.85999999999999999,3.3666666666666669e+17,2.83e+19,0.025095507444550559,0.20022281865711869,0.022905004667762355,2.62e+19,447.0,0.29635675978586756
0.0066570979698833549,0.17561715777934131,9850.0,0.86499999999999999,3.3833333333333331e+17,2.82e+19,0.021890829534120297,0.19530233036906811,0.019912044616250731,2.61e+19,439.0,0.29502627844979279
0.0054635515082658804,0.17145887305665353,9220.0,0.87,3.4e+17,2.81e+19,0.018815590258863601,0.19053128307729755,0.017051515312251908,2.6e+19,431.0,0.29387097744090557
0.0044937664478332823,0.16700339916149387,8540.0,0.875,3.4166666666666669e+17,2.8e+19,0.016103774843901936,0.18617982012123641,0.014562810799346742,2.59e+19,423.0,0.29320752888912199
0.0035927777037735387,0.16248072970751259,7830.0,0.88,3.4166666666666669e+17,2.79e+19,0.013531773465684535,0.18201674942006241,0.012210460139121969,2.58e+19,414.0,0.29272506346403782
0.0029067774483789886,0.15774807413221381,7060.0,0.88500000000000001,3.4333333333333331e+17,2.78e+19,0.011396690952293013,0.17844240451541082,0.010284215268523475,2.57e+19,406.0,0.29280817030988932
0.0022820438190322562,0.15300602090589646,6270.0,0.89000000000000001,3.4e+17,2.77e+19,0.00942200230111815,0.17527846304590095,0.0085075761820850807,2.55e+19,397.0,0.29332614315211669
0.0018717433808529012,0.14823107590101417,5450.0,0.89500000000000002,3.3666666666666669e+17,2.75e+19,0.0080086921677016282,0.17355093359938714,0.0072545573402070596,2.54e+19,389.0,0.29536614698165969
0.0015067059648327689,0.14347455805392756,4610.0,0.90000000000000002,3.3e+17,2.74e+19,0.006740140847934656,0.17243029378187397,0.0061323171290672595,2.53e+19,381.0,0.29809616875256617
0.0013204574863415904,0.13879082748013385,3740.0,0.90500000000000003,3.2166666666666669e+17,2.73e+19,0.0060433868420834824,0.17370686799891366,0.0055266525093434936,2.52e+19,372.0,0.30355176139185874
0.0011566677647438114,0.13409016386084666,2840.0,0.91000000000000003,3.1166666666666669e+17,2.71e+19,0.0054284542552047576,0.17554465027818456,0.0049952327902602648,2.51e+19,364.0,0.30965988318460752
0.0010939424491663359,0.12931330153683859,1900.0,0.91500000000000004,3e+17,2.7e+19,0.0051817180537020828,0.17990786883749607,0.0047979151240594752,2.5e+19,356.0,0.31870438616790941
0.0010482254133863549,0.12446587415618034,889.0,0.92000000000000004,2.85e+17,2.68e+19,0.0050015158607128072,0.18500122776984476,0.0046636241793000834,2.49e+19,347.0,0.32859710732757641
0.0010907388290558756,0.11925239054414916,-225.0,0.92500000000000004,2.7e+17,2.67e+19,0.0051664588368867869,0.19388218988732367,0.0048562843520179389,2.48e+19,339.0,0.3428899602771377
0.0011552201275386005,0.11389476674126471,-1500.0,0.93000000000000005,2.5333333333333334e+17,2.65e+19,0.0054129941457590289,0.20374068018312072,0.005131206058305725,2.47e+19,331.0,0.35822093706081776
0.0013530778573872188,0.1076620060653426,-2940.0,0.93500000000000005,2.35e+17,2.63e+19,0.0061549114745850508,0.21953416299013531,0.0059055727898395553,2.47e+19,323.0,0.37985480855164816
0.001588209896228109,0.10124032671600811,-4550.0,0.94000000000000006,2.1666666666666666e+17,2.62e+19,0.0070143691281127196,0.23644144438608811,0.0068097715705942325,2.46e+19,314.0,0.40243735467584851
0.0020935806752629699,0.093448986984433963,-6290.0,0.94500000000000006,1.95e+17,2.6e+19,0.0087259941357273278,0.26142376555184282,0.0086552527082000407,2.46e+19,306.0,0.43189779189198058
0.0026954089560505784,0.085435440381126715,-8100.0,0.95000000000000007,1.7333333333333334e+17,2.57e+19,0.010670416279504396,0.28794589073993976,0.010805761952338132,2.46e+19,298.0,0.46234569014179566
0.0041557090024377397,0.075444252619394511,-9930.0,0.95500000000000007,1.51e+17,2.55e+19,0.014686732935127594,0.32817227172688446,0.015671021344613859,2.46e+19,290.0,0.50158199159139039
0.0059032943522920999,0.065306033940024238,-11600.0,0.95999999999999996,1.2733333333333333e+17,2.52e+19,0.019080870203907398,0.37013567017962057,0.021334274207333831,2.44e+19,282.0,0.54139346794469523
0.010918750029087222,0.053495338572517606,-12900.0,0.96499999999999997,1.035e+17,2.48e+19,0.027772716947345955,0.43185764230575013,0.036074702796361116,2.42e+19,274.0,0.58774755882771479
0.016991943197548261,0.041699016021631688,-13500.0,0.96999999999999997,80833333333333328.0,2.43e+19,0.036684231679484057,0.49526922551712504,0.053120447816128312,2.39e+19,266.0,0.63407207017888345
0.039460067486834095,0.030125472128366738,-13200.0,0.97499999999999998,61111111111111104.0,2.36e+19,0.049000600236465686,0.58486978054980776,0.10589859751237091,2.33e+19,259.0,0.67993809878636158
0.06572214406727872,0.018711272093807584,-11800.0,0.97999999999999998,46006944444444448.0,2.26e+19,0.060500505864147069,0.67554786865941419,0.16310426262966615,2.23e+19,251.0,0.72525390970760639
0.18209058756279564,0.0110814887035133,-9340.0,0.98499999999999999,37072243346007608.0,2.11e+19,0.052609416920936694,0.79181736734597508,0.32546341899702114,2.08e+19,243.0,0.75750205058079945
0.30454484124241693,0.0035697839278926486,-6240.0,0.98999999999999999,32603938730853388.0,1.89e+19,0.044428966476813422,0.90807837676308056,0.48777797456419331,1.87e+19,236.0,0.78928853480279704
0.72216088885126539,0.0017848919639463657,-2800.0,0.995,29756097560975612.0,1.6e+19,0.022214483238406749,1.0239276566115971,0.64792939132250071,1.59e+19,228.0,0.79868467144180266
1.1397769364601138,8.2986367497233928e-17,814.0,1.0,27750000000000000.0,1.27e+19,8.2986367497233928e-17,1.1397769364601138,0.80808080808080818,1.26e+19,221.0,0.80808080808080818
